SEX,How many times do you eat a day?,How many hours a day do you sleep?,How many times per week do you eat fastfood?,Average number of steps per day?,Cow's milk,Vegetable drinks (eg soy milk),Low-fat white yogurt,Fresh cheeses,Meat,Processed Meat (es prosciutto),Fish,Eggs,Legumes,Cooked vegetables,Raw vegetables,Fruits,Whole grains food,Nuts,Tofu,Do you eat differently at the weekend?,Do you play a sport (at least 5 hours/week)?,When are you hungry during the day?,What kind of snacks do you prefer?,Do you ever eat distracted or not at the table?,Do you eat fast?,Do you happen to eat uncontrollably even if you're not hungry?,Do you wake up to eat at night?,How do you sleep at night?,"You like salty or sweet? (where 10 - ""I love salt and hate sweet"" and 1 - ""I am the biggest fan of sweet"")",Do you eat alone or togheter?,Age,How many liters of water do you drink per day?,How many times do you consume alcoholic beverages in a week?,How stress affects on your eating habits?,How many sugary drinks do you consume per day?,Do you ever miss meals?
Ж,3,5-6,4,4000-7000,Да,Нет,Иногда,Да,Иногда,Нет,Нет,Нет,Да,Нет,Нет,Да,Иногда,Иногда,Нет,"Да, я больше ем дома",Да,После обеда,Бутерброды/сэндвичи,Нет,Да,Никогда,Нечасто (около 1-го раза в месяц),"Я просыпаюсь намного раньше, чем хотелось бы",7,Часто в одиночестве,21-30,2,2,Начинаю есть больше,1,"Да, ужин"
Ж,2,больше,3,15000+,Да,Иногда,Нет,Нет,Нет,Иногда,Да,Иногда,Нет,Да,Иногда,Иногда,Иногда,Нет,Нет,"Да, я ем в ресторанах",Нет,Утром,"Фрукты, овощи",Да,Да,Никогда,Никогда,Я просыпаюсь несколько раз за ночь,8,В одиночестве во время завтрака,21-30,2,1,У меня нет стресса,4,"Да, завтрак"
Ж,5,5-6,2,7000-10000,Иногда,Нет,Да,Нет,Да,Иногда,Нет,Нет,Да,Да,Нет,Нет,Иногда,Да,Нет,"Да, я больше ем дома",Нет,Перед ужином,Сладости,Нет,Нет,Часто (больше 1 раза в неделю),Никогда,Хорошо,7,В одиночестве во время завтрака,21-30,4,0,Начинаю есть больше,4,"Да, из-за нехватки времени"
Ж,3,2-4,0,7000-10000,Да,Нет,Нет,Нет,Нет,Иногда,Да,Да,Нет,Нет,Да,Иногда,Да,Иногда,Нет,Я готовлю более изысканно,Да,До обеда,Орехи,Нет,Да,Часто (больше 1 раза в неделю),Никогда,Я с трудом засыпаю,1,В одиночестве во время обеда,15-20,4,4,Никак не влияет,1,Нет
М,4,5-6,2,15000+,Иногда,Нет,Нет,Да,Иногда,Да,Иногда,Да,Иногда,Да,Иногда,Да,Да,Да,Иногда,Нет,Нет,Перед ужином,"Батончики, хлебцы",Нет,Да,Часто (больше 1 раза в неделю),Нечасто (около 1-го раза в месяц),"Я просыпаюсь намного раньше, чем хотелось бы",8,В одиночестве во время завтрака,15-20,3,3,Начинаю есть меньше,3,"Да, завтрак"
М,5,9-10,1,15000+,Да,Нет,Нет,Нет,Да,Нет,Да,Да,Да,Да,Нет,Иногда,Да,Да,Иногда,Нет,Нет,Днем,Орехи,Нет,Да,Никогда,Часто (больше 1 раза в неделю),Я с трудом засыпаю,8,Часто с кем-то,21-30,1,1,У меня нет стресса,1,"Да, завтрак"
М,5,5-6,0,4000-7000,Да,Нет,Нет,Нет,Нет,Иногда,Да,Нет,Нет,Нет,Нет,Да,Иногда,Да,Иногда,Я готовлю более изысканно,Да,Перед ужином,У меня нет перекусов в течение дня,Нет,Да,Часто (больше 1 раза в неделю),Нечасто (около 1-го раза в месяц),Я просыпаюсь несколько раз за ночь,8,В одиночестве во время ужина,21-30,3,4,Начинаю есть меньше,2,Нет
М,2,2-4,2,10000-15000,Иногда,Да,Иногда,Да,Иногда,Да,Нет,Иногда,Нет,Да,Иногда,Нет,Иногда,Да,Нет,Нет,Нет,Днем,Орехи,Да,Да,Часто (больше 1 раза в неделю),Никогда,Хорошо,9,В одиночестве во время завтрака,21-30,4,0,Начинаю есть больше,2,"Да, из-за нехватки времени"
Ж,5,2-4,0,15000+,Нет,Иногда,Иногда,Иногда,Нет,Иногда,Нет,Да,Нет,Нет,Нет,Да,Да,Нет,Иногда,"Да, я ем в ресторанах",Да,До обеда,У меня нет перекусов в течение дня,Нет,Да,Никогда,Нечасто (около 1-го раза в месяц),Я просыпаюсь несколько раз за ночь,5,В одиночестве во время завтрака,15-20,5,0,Начинаю есть меньше,4,"Да, ужин"
Ж,3,5-6,3,7000-10000,Да,Иногда,Нет,Нет,Иногда,Нет,Да,Нет,Нет,Нет,Нет,Нет,Да,Да,Нет,Я готовлю более изысканно,Да,Днем,У меня нет перекусов в течение дня,Нет,Нет,Никогда,Никогда,"Я просыпаюсь намного раньше, чем хотелось бы",1,Часто в одиночестве,21-30,3,0,У меня нет стресса,2,"Да, завтрак"
М,2,9-10,4,15000+,Иногда,Нет,Нет,Да,Да,Нет,Нет,Да,Да,Нет,Иногда,Да,Нет,Иногда,Нет,"Да, я больше ем дома",Да,Когда я просыпаюсь,Орехи,Да,Нет,Часто (больше 1 раза в неделю),Часто (больше 1 раза в неделю),Я просыпаюсь несколько раз за ночь,1,В одиночестве во время завтрака,21-30,1,1,Начинаю есть больше,1,"Да, обед"
М,5,2-4,2,0-4000,Нет,Да,Иногда,Нет,Да,Иногда,Да,Нет,Нет,Нет,Да,Иногда,Иногда,Нет,Нет,Я готовлю более изысканно,Нет,После обеда,Бутерброды/сэндвичи,Нет,Нет,Никогда,Никогда,"Я просыпаюсь намного раньше, чем хотелось бы",6,Часто в одиночестве,21-30,1,0,Начинаю есть больше,4,Нет
Ж,5,9-10,1,10000-15000,Иногда,Да,Иногда,Иногда,Нет,Нет,Иногда,Иногда,Да,Нет,Нет,Да,Да,Иногда,Иногда,"Да, я ем в ресторанах",Нет,До обеда,Бутерброды/сэндвичи,Да,Нет,Часто (больше 1 раза в неделю),Часто (больше 1 раза в неделю),Я просыпаюсь несколько раз за ночь,7,Часто с кем-то,15-20,1,4,Никак не влияет,4,"Да, завтрак"
Ж,3,больше,4,15000+,Нет,Иногда,Иногда,Иногда,Нет,Иногда,Нет,Нет,Да,Нет,Да,Иногда,Нет,Да,Иногда,"Да, я больше ем дома",Нет,После обеда,"Фрукты, овощи",Нет,Нет,Нечасто (около 1-го раза в месяц),Часто (больше 1 раза в неделю),Я с трудом засыпаю,3,В одиночестве во время ужина,21-30,4,0,Начинаю есть больше,2,"Да, завтрак"
Ж,2,9-10,4,15000+,Да,Иногда,Да,Да,Да,Нет,Да,Нет,Нет,Да,Нет,Иногда,Иногда,Да,Иногда,"Да, я больше ем дома",Да,Утром,У меня нет перекусов в течение дня,Нет,Да,Никогда,Нечасто (около 1-го раза в месяц),"Я просыпаюсь намного раньше, чем хотелось бы",7,В одиночестве во время завтрака,21-30,3,0,У меня нет стресса,3,"Да, ужин"
Ж,3,2-4,0,10000-15000,Нет,Нет,Иногда,Иногда,Да,Да,Иногда,Да,Нет,Нет,Да,Нет,Да,Да,Нет,Я готовлю более изысканно,Да,Днем,"Батончики, хлебцы",Да,Нет,Нечасто (около 1-го раза в месяц),Часто (больше 1 раза в неделю),Я просыпаюсь несколько раз за ночь,10,В одиночестве во время завтрака,21-30,5,2,Начинаю есть больше,0,"Да, из-за нехватки времени"
М,5,9-10,0,0-4000,Иногда,Нет,Иногда,Да,Иногда,Да,Да,Иногда,Да,Да,Да,Нет,Да,Нет,Нет,"Да, я ем в ресторанах",Нет,Днем,Бутерброды/сэндвичи,Да,Да,Нечасто (около 1-го раза в месяц),Никогда,"Я просыпаюсь намного раньше, чем хотелось бы",4,В одиночестве во время завтрака,15-20,3,1,Начинаю есть меньше,1,"Да, завтрак"
М,4,больше,1,15000+,Да,Да,Да,Иногда,Нет,Да,Нет,Иногда,Да,Да,Иногда,Да,Нет,Иногда,Иногда,Я готовлю более изысканно,Нет,После обеда,"Фрукты, овощи",Нет,Да,Часто (больше 1 раза в неделю),Часто (больше 1 раза в неделю),Я просыпаюсь несколько раз за ночь,10,Часто в одиночестве,21-30,3,0,У меня нет стресса,3,"Да, завтрак"
М,3,9-10,0,4000-7000,Иногда,Иногда,Нет,Нет,Нет,Да,Нет,Нет,Нет,Нет,Иногда,Иногда,Да,Иногда,Да,Я готовлю более изысканно,Да,После обеда,Орехи,Нет,Нет,Часто (больше 1 раза в неделю),Никогда,Хорошо,6,Часто с кем-то,21-30,4,0,У меня нет стресса,2,"Да, из-за нехватки времени"
Ж,2,7-8,0,10000-15000,Да,Иногда,Да,Иногда,Да,Нет,Да,Иногда,Да,Да,Иногда,Иногда,Да,Нет,Иногда,Я готовлю более изысканно,Да,После обеда,Бутерброды/сэндвичи,Нет,Нет,Никогда,Часто (больше 1 раза в неделю),"Я просыпаюсь намного раньше, чем хотелось бы",2,Часто с кем-то,15-20,4,0,Начинаю есть больше,0,"Да, из-за нехватки времени"
Ж,5,9-10,2,7000-10000,Иногда,Иногда,Да,Иногда,Иногда,Нет,Да,Иногда,Да,Нет,Иногда,Нет,Да,Да,Нет,Я готовлю более изысканно,Да,Днем,Орехи,Да,Нет,Часто (больше 1 раза в неделю),Нечасто (около 1-го раза в месяц),Я просыпаюсь несколько раз за ночь,3,В одиночестве во время обеда,15-20,5,1,Никак не влияет,0,"Да, завтрак"
Ж,3,2-4,0,4000-7000,Да,Иногда,Нет,Иногда,Да,Нет,Иногда,Да,Иногда,Нет,Нет,Нет,Нет,Да,Нет,"Да, я ем в ресторанах",Нет,Когда я просыпаюсь,Бутерброды/сэндвичи,Да,Да,Нечасто (около 1-го раза в месяц),Никогда,"Я просыпаюсь намного раньше, чем хотелось бы",8,Часто с кем-то,31-50,2,1,У меня нет стресса,0,"Да, обед"
